windowNumber,session,lowCutoff,highCutoff
369,tsst-speech,5,25
370,tsst-speech,5,30
371,tsst-speech,5,20
372,tsst-speech,5,20
373,tsst-speech,5,35
374,tsst-speech,5,20
375,tsst-speech,5,25
376,tsst-speech,5,35
377,tsst-speech,5,20
378,tsst-speech,5,20
379,tsst-speech,5,15
380,tsst-speech,5,15
381,tsst-speech,5,30
382,tsst-speech,5,35
383,tsst-speech,5,15
384,tsst-speech,5,35
385,tsst-speech,5,20
386,tsst-speech,5,20
387,tsst-speech,5,20
388,tsst-speech,5,20
389,tsst-speech,5,15
390,tsst-speech,5,15
391,tsst-speech,5,15
392,tsst-speech,5,25
393,tsst-speech,5,25
394,tsst-speech,5,40
395,tsst-speech,5,25
396,tsst-speech,5,20
397,tsst-speech,5,40
398,tsst-speech,5,15
399,tsst-speech,5,30
400,tsst-speech,5,40
401,tsst-speech,5,15
402,tsst-speech,5,15
403,tsst-speech,5,15
404,tsst-speech,5,20
405,tsst-speech,5,40
406,tsst-speech,5,30
407,tsst-speech,5,20
408,tsst-speech,5,20
409,tsst-speech,5,15
410,tsst-speech,5,15
411,tsst-speech,5,15
412,tsst-speech,5,15
413,tsst-speech,5,25
414,tsst-speech,5,15
415,tsst-speech,5,25
416,tsst-speech,5,15
417,tsst-speech,5,30
418,tsst-speech,5,15
419,tsst-speech,5,15
420,tsst-speech,5,25
421,tsst-speech,5,15
422,tsst-speech,5,15
423,tsst-speech,5,30
424,tsst-speech,5,25
425,tsst-speech,5,15
426,tsst-speech,5,40
427,tsst-speech,5,15
428,tsst-speech,5,40
429,TP_tsst-speech_to_meditation-1,5,15
430,TP_tsst-speech_to_meditation-1,5,25
431,TP_tsst-speech_to_meditation-1,5,25
432,TP_tsst-speech_to_meditation-1,5,15
433,TP_tsst-speech_to_meditation-1,5,15
434,TP_tsst-speech_to_meditation-1,5,15
435,TP_tsst-speech_to_meditation-1,5,25
436,TP_tsst-speech_to_meditation-1,5,15
437,TP_tsst-speech_to_meditation-1,5,30
438,TP_tsst-speech_to_meditation-1,5,20
439,TP_tsst-speech_to_meditation-1,5,35
440,TP_tsst-speech_to_meditation-1,5,20
441,TP_tsst-speech_to_meditation-1,5,20
442,TP_tsst-speech_to_meditation-1,5,20
443,TP_tsst-speech_to_meditation-1,5,20
444,TP_tsst-speech_to_meditation-1,5,15
445,TP_tsst-speech_to_meditation-1,5,35
446,TP_tsst-speech_to_meditation-1,5,15
447,TP_tsst-speech_to_meditation-1,5,15
448,TP_tsst-speech_to_meditation-1,5,15
449,TP_tsst-speech_to_meditation-1,5,25
450,TP_tsst-speech_to_meditation-1,5,20
451,TP_tsst-speech_to_meditation-1,5,25
452,TP_tsst-speech_to_meditation-1,5,35
453,meditation-1,5,15
454,meditation-1,5,35
455,meditation-1,5,35
456,meditation-1,5,15
457,meditation-1,5,15
458,meditation-1,5,15
459,meditation-1,5,25
460,meditation-1,5,15
461,meditation-1,5,15
462,meditation-1,5,20
463,meditation-1,5,35
464,meditation-1,5,15
465,meditation-1,5,20
466,meditation-1,5,20
467,meditation-1,5,35
468,meditation-1,5,20
469,meditation-1,5,20
470,meditation-1,5,20
471,meditation-1,5,25
472,meditation-1,5,15
473,meditation-1,5,15
474,meditation-1,5,35
475,meditation-1,5,25
476,meditation-1,5,20
477,meditation-1,5,40
478,meditation-1,5,30
479,meditation-1,5,25
480,meditation-1,5,15
481,meditation-1,5,15
482,meditation-1,5,15
483,meditation-1,5,20
484,meditation-1,5,25
485,meditation-1,5,25
486,meditation-1,5,40
487,meditation-1,5,20
488,meditation-1,5,35
489,meditation-1,5,30
490,meditation-1,5,40
491,meditation-1,5,15
492,meditation-1,5,40
493,meditation-1,5,20
494,meditation-1,5,20
495,meditation-1,5,20
496,meditation-1,5,25
497,meditation-1,5,15
498,meditation-1,5,25
499,meditation-1,5,15
500,meditation-1,5,20
501,meditation-1,5,20
502,meditation-1,5,20
503,meditation-1,5,15
504,meditation-1,5,15
505,meditation-1,5,15
506,meditation-1,5,35
507,meditation-1,5,15
508,meditation-1,5,25
509,meditation-1,5,15
510,meditation-1,5,15
511,meditation-1,5,15
512,meditation-1,5,20
513,meditation-1,5,20
514,meditation-1,5,15
515,meditation-1,5,25
516,meditation-1,5,35
517,meditation-1,5,20
518,meditation-1,5,30
519,meditation-1,5,30
520,meditation-1,5,15
521,meditation-1,5,25
522,meditation-1,5,15
523,meditation-1,5,15
524,meditation-1,5,20
525,meditation-1,5,25
526,meditation-1,5,40
527,meditation-1,5,20
528,meditation-1,5,15
529,meditation-1,5,40
530,meditation-1,5,20
531,meditation-1,5,40
532,meditation-1,5,15
533,meditation-1,5,25
534,meditation-1,5,15
535,meditation-1,5,35
536,meditation-1,5,35
537,meditation-1,5,25
538,meditation-1,5,15
539,meditation-1,5,15
540,meditation-1,5,20
541,meditation-1,5,20
542,meditation-1,5,25
543,meditation-1,5,30
544,meditation-1,5,30
545,meditation-1,5,15
546,meditation-1,5,15
547,meditation-1,5,20
548,meditation-1,5,20
549,meditation-1,5,20
550,meditation-1,5,20
551,meditation-1,5,20
552,meditation-1,5,40
553,meditation-1,5,15
554,meditation-1,5,20
555,meditation-1,5,20
556,meditation-1,5,15
557,meditation-1,5,15
558,meditation-1,5,20
559,meditation-1,5,20
560,meditation-1,5,40
561,meditation-1,5,20
562,meditation-1,5,35
563,meditation-1,5,15
564,meditation-1,5,35
565,meditation-1,5,35
566,meditation-1,5,20
567,meditation-1,5,15
568,meditation-1,5,30
569,meditation-1,5,15
570,meditation-1,5,15
571,meditation-1,5,30
572,meditation-1,5,15
573,meditation-1,5,15
574,meditation-1,5,35
575,meditation-1,5,15
576,meditation-1,5,15
577,meditation-1,5,15
578,meditation-1,5,15
579,meditation-1,5,35
580,meditation-1,5,20
581,meditation-1,5,35
582,meditation-1,5,15
583,meditation-1,5,15
584,meditation-1,5,30
585,meditation-1,5,15
586,meditation-1,5,20
587,meditation-1,5,15
588,meditation-1,5,15
589,meditation-1,5,30
590,meditation-1,5,15
591,meditation-1,5,35
592,meditation-1,5,25
593,meditation-1,5,30
594,meditation-1,5,20
595,meditation-1,5,15
596,meditation-1,5,15
597,meditation-1,5,30
598,meditation-1,5,25
599,meditation-1,5,25
600,TP_meditation-1_to_screen-reading,5,40
601,TP_meditation-1_to_screen-reading,5,40
602,TP_meditation-1_to_screen-reading,5,30
603,TP_meditation-1_to_screen-reading,5,20
604,TP_meditation-1_to_screen-reading,5,30
605,TP_meditation-1_to_screen-reading,5,30
606,TP_meditation-1_to_screen-reading,5,35
607,TP_meditation-1_to_screen-reading,5,15
608,TP_meditation-1_to_screen-reading,5,20
609,TP_meditation-1_to_screen-reading,5,20
610,TP_meditation-1_to_screen-reading,5,30
611,TP_meditation-1_to_screen-reading,5,15
612,TP_meditation-1_to_screen-reading,5,40
613,TP_meditation-1_to_screen-reading,5,35
614,TP_meditation-1_to_screen-reading,5,15
615,TP_meditation-1_to_screen-reading,5,20
616,screen-reading,5,15
617,screen-reading,5,25
618,screen-reading,5,35
619,screen-reading,5,40
620,screen-reading,5,15
621,screen-reading,5,20
622,screen-reading,5,40
623,screen-reading,5,15
624,screen-reading,5,15
625,screen-reading,5,20
626,screen-reading,5,15
627,screen-reading,5,30
628,screen-reading,5,40
629,screen-reading,5,40
630,screen-reading,5,15
631,screen-reading,5,20
632,screen-reading,5,15
633,screen-reading,5,30
634,screen-reading,5,15
635,screen-reading,5,35
636,screen-reading,5,35
637,screen-reading,5,20
638,screen-reading,5,20
639,screen-reading,5,30
640,screen-reading,5,30
641,screen-reading,5,15
642,screen-reading,5,40
643,screen-reading,5,20
644,screen-reading,5,15
645,screen-reading,5,25
646,screen-reading,5,35
647,screen-reading,5,15
648,screen-reading,5,15
649,screen-reading,5,15
650,screen-reading,5,15
651,screen-reading,5,15
652,screen-reading,5,20
653,screen-reading,5,20
654,screen-reading,5,35
655,screen-reading,5,35
656,screen-reading,5,20
657,screen-reading,5,35
658,screen-reading,5,25
659,screen-reading,5,30
660,screen-reading,5,15
661,screen-reading,5,15
662,screen-reading,5,15
663,screen-reading,5,15
664,screen-reading,5,15
665,screen-reading,5,25
666,screen-reading,5,15
667,screen-reading,5,15
668,screen-reading,5,40
669,screen-reading,5,25
670,screen-reading,5,15
671,screen-reading,5,25
672,screen-reading,5,15
673,screen-reading,5,15
674,screen-reading,5,15
675,screen-reading,5,20
676,screen-reading,5,20
677,screen-reading,5,15
678,screen-reading,5,15
679,screen-reading,5,20
680,screen-reading,5,15
681,screen-reading,5,20
682,screen-reading,5,15
683,screen-reading,5,20
684,screen-reading,5,15
685,screen-reading,5,15
686,screen-reading,5,35
687,screen-reading,5,25
688,screen-reading,5,20
689,screen-reading,5,20
690,screen-reading,5,15
691,screen-reading,5,30
692,screen-reading,5,20
693,screen-reading,5,15
694,screen-reading,5,25
695,screen-reading,5,15
696,screen-reading,5,15
697,screen-reading,5,15
698,screen-reading,5,30
699,screen-reading,5,40
700,screen-reading,5,15
701,screen-reading,5,15
702,screen-reading,5,30
703,TP_screen-reading_to_ssst-prep,5,15
704,TP_screen-reading_to_ssst-prep,5,35
705,TP_screen-reading_to_ssst-prep,5,20
706,TP_screen-reading_to_ssst-prep,5,40
707,TP_screen-reading_to_ssst-prep,5,30
708,TP_screen-reading_to_ssst-prep,5,25
709,TP_screen-reading_to_ssst-prep,5,15
710,TP_screen-reading_to_ssst-prep,5,15
711,TP_screen-reading_to_ssst-prep,5,20
712,TP_screen-reading_to_ssst-prep,5,35
713,TP_screen-reading_to_ssst-prep,5,30
714,TP_screen-reading_to_ssst-prep,5,15
715,TP_screen-reading_to_ssst-prep,5,15
716,TP_screen-reading_to_ssst-prep,5,15
717,TP_screen-reading_to_ssst-prep,5,15
718,TP_screen-reading_to_ssst-prep,5,15
719,TP_screen-reading_to_ssst-prep,5,15
720,ssst-prep,5,30
721,ssst-prep,5,20
722,ssst-prep,5,15
723,ssst-prep,5,25
724,ssst-prep,5,15
725,ssst-prep,5,15
726,ssst-prep,5,35
727,ssst-prep,5,15
728,ssst-prep,5,30
729,ssst-prep,5,40
730,ssst-prep,5,30
731,ssst-prep,5,25
732,ssst-sing,5,15
733,ssst-sing,5,25
734,ssst-sing,5,25
735,ssst-sing,5,25
736,ssst-sing,5,20
737,ssst-sing,5,15
738,ssst-sing,5,15
739,ssst-sing,5,40
740,ssst-sing,5,20
741,ssst-sing,5,35
742,ssst-sing,5,15
743,ssst-sing,5,15
744,TP_ssst-sing_to_meditation-2,5,15
745,TP_ssst-sing_to_meditation-2,5,30
746,TP_ssst-sing_to_meditation-2,5,30
747,TP_ssst-sing_to_meditation-2,5,20
748,TP_ssst-sing_to_meditation-2,5,30
749,TP_ssst-sing_to_meditation-2,5,20
750,TP_ssst-sing_to_meditation-2,5,15
751,TP_ssst-sing_to_meditation-2,5,20
752,TP_ssst-sing_to_meditation-2,5,15
753,TP_ssst-sing_to_meditation-2,5,35
754,TP_ssst-sing_to_meditation-2,5,15
755,TP_ssst-sing_to_meditation-2,5,25
756,TP_ssst-sing_to_meditation-2,5,35
757,TP_ssst-sing_to_meditation-2,5,15
758,TP_ssst-sing_to_meditation-2,5,20
759,TP_ssst-sing_to_meditation-2,5,15
760,TP_ssst-sing_to_meditation-2,5,20
761,meditation-2,5,15
762,meditation-2,5,30
763,meditation-2,5,15
764,meditation-2,5,20
765,meditation-2,5,15
766,meditation-2,5,15
767,meditation-2,5,35
768,meditation-2,5,15
769,meditation-2,5,30
770,meditation-2,5,40
771,meditation-2,5,15
772,meditation-2,5,20
773,meditation-2,5,30
774,meditation-2,5,20
775,meditation-2,5,40
776,meditation-2,5,15
777,meditation-2,5,20
778,meditation-2,5,25
779,meditation-2,5,15
780,meditation-2,5,15
781,meditation-2,5,20
782,meditation-2,5,30
783,meditation-2,5,15
784,meditation-2,5,20
785,meditation-2,5,25
786,meditation-2,5,15
787,meditation-2,5,40
788,meditation-2,5,15
789,meditation-2,5,15
790,meditation-2,5,35
791,meditation-2,5,15
792,meditation-2,5,40
793,meditation-2,5,20
794,meditation-2,5,15
795,meditation-2,5,30
796,meditation-2,5,40
797,meditation-2,5,35
798,meditation-2,5,20
799,meditation-2,5,15
800,meditation-2,5,15
801,meditation-2,5,35
802,meditation-2,5,30
803,meditation-2,5,40
804,meditation-2,5,30
805,meditation-2,5,40
806,meditation-2,5,40
807,meditation-2,5,25
808,meditation-2,5,40
809,meditation-2,5,15
810,meditation-2,5,30
811,meditation-2,5,40
812,meditation-2,5,15
813,meditation-2,5,25
814,meditation-2,5,25
815,meditation-2,5,15
816,meditation-2,5,40
817,meditation-2,5,15
818,meditation-2,5,15
819,meditation-2,5,35
820,meditation-2,5,15
821,meditation-2,5,20
822,meditation-2,5,20
823,meditation-2,5,35
824,meditation-2,5,30
825,meditation-2,5,25
826,meditation-2,5,25
827,meditation-2,5,35
828,meditation-2,5,15
829,meditation-2,5,15
830,meditation-2,5,40
831,meditation-2,5,15
832,meditation-2,5,30
833,meditation-2,5,25
834,meditation-2,5,30
835,meditation-2,5,35
836,meditation-2,5,40
837,meditation-2,5,30
838,meditation-2,5,15
839,meditation-2,5,15
840,meditation-2,5,15
841,meditation-2,5,30
842,meditation-2,5,35
843,meditation-2,5,15
844,meditation-2,5,15
845,meditation-2,5,20
846,meditation-2,5,35
847,meditation-2,5,35
848,meditation-2,5,15
849,meditation-2,5,20
850,meditation-2,5,15
851,meditation-2,5,25
852,meditation-2,5,20
853,meditation-2,5,30
854,meditation-2,5,15
855,meditation-2,5,40
856,meditation-2,5,15
857,meditation-2,5,25
858,meditation-2,5,15
859,meditation-2,5,25
860,meditation-2,5,15
861,meditation-2,5,30
862,meditation-2,5,20
863,meditation-2,5,15
864,meditation-2,5,15
865,meditation-2,5,15
866,meditation-2,5,15
867,meditation-2,5,30
868,meditation-2,5,25
869,meditation-2,5,15
870,meditation-2,5,15
871,meditation-2,5,15
872,meditation-2,5,15
873,meditation-2,5,15
874,meditation-2,5,15
875,meditation-2,5,15
876,meditation-2,5,15
877,meditation-2,5,25
878,meditation-2,5,15
879,meditation-2,5,15
880,meditation-2,5,15
881,meditation-2,5,15
882,meditation-2,5,20
883,meditation-2,5,15
884,meditation-2,5,15
885,meditation-2,5,15
886,meditation-2,5,25
887,meditation-2,5,25
888,meditation-2,5,15
889,meditation-2,5,20
890,meditation-2,5,15
891,meditation-2,5,40
892,meditation-2,5,30
893,meditation-2,5,15
894,meditation-2,5,35
895,meditation-2,5,15
896,meditation-2,5,30
897,meditation-2,5,35
898,meditation-2,5,15
899,meditation-2,5,15
900,meditation-2,5,15
901,meditation-2,5,15
902,meditation-2,5,40
903,meditation-2,5,35
904,meditation-2,5,15
905,meditation-2,5,20
906,meditation-2,5,40
907,meditation-2,5,40
908,TP_meditation-2_to_keyboard-typing,5,40
909,TP_meditation-2_to_keyboard-typing,5,25
910,TP_meditation-2_to_keyboard-typing,5,35
911,TP_meditation-2_to_keyboard-typing,5,40
912,TP_meditation-2_to_keyboard-typing,5,15
913,TP_meditation-2_to_keyboard-typing,5,15
914,TP_meditation-2_to_keyboard-typing,5,15
915,TP_meditation-2_to_keyboard-typing,5,15
916,TP_meditation-2_to_keyboard-typing,5,15
917,TP_meditation-2_to_keyboard-typing,5,30
918,TP_meditation-2_to_keyboard-typing,5,30
919,TP_meditation-2_to_keyboard-typing,5,15
920,TP_meditation-2_to_keyboard-typing,5,25
921,TP_meditation-2_to_keyboard-typing,5,20
922,keyboard-typing,5,20
923,keyboard-typing,5,15
924,keyboard-typing,5,15
925,keyboard-typing,5,30
926,keyboard-typing,5,20
927,keyboard-typing,5,25
928,keyboard-typing,5,40
929,keyboard-typing,5,35
930,keyboard-typing,5,15
931,keyboard-typing,5,15
932,keyboard-typing,5,20
933,keyboard-typing,5,25
934,keyboard-typing,5,15
935,keyboard-typing,5,15
936,keyboard-typing,5,30
937,keyboard-typing,5,15
938,keyboard-typing,5,15
939,keyboard-typing,5,15
940,keyboard-typing,5,35
941,keyboard-typing,5,15
942,keyboard-typing,5,30
943,keyboard-typing,5,15
944,keyboard-typing,5,15
945,keyboard-typing,5,35
946,keyboard-typing,5,15
947,keyboard-typing,5,30
948,keyboard-typing,5,15
949,keyboard-typing,5,35
950,keyboard-typing,5,30
951,keyboard-typing,5,25
952,keyboard-typing,5,15
953,keyboard-typing,5,30
954,keyboard-typing,5,30
955,keyboard-typing,5,15
956,keyboard-typing,5,15
957,keyboard-typing,5,25
958,keyboard-typing,5,25
959,keyboard-typing,5,30
960,keyboard-typing,5,40
961,keyboard-typing,5,25
962,keyboard-typing,5,25
963,keyboard-typing,5,15
964,keyboard-typing,5,15
965,keyboard-typing,5,35
966,keyboard-typing,5,15
967,keyboard-typing,5,15
968,keyboard-typing,5,15
969,keyboard-typing,5,15
970,keyboard-typing,5,15
971,keyboard-typing,5,35
972,keyboard-typing,5,25
973,keyboard-typing,5,35
974,keyboard-typing,5,35
975,keyboard-typing,5,15
976,keyboard-typing,5,25
977,keyboard-typing,5,35
978,keyboard-typing,5,20
979,keyboard-typing,5,15
980,keyboard-typing,5,15
981,keyboard-typing,5,25
982,keyboard-typing,5,15
983,keyboard-typing,5,20
984,keyboard-typing,5,15
985,keyboard-typing,5,15
986,keyboard-typing,5,35
987,keyboard-typing,5,35
988,keyboard-typing,5,15
989,keyboard-typing,5,25
990,keyboard-typing,5,15
991,keyboard-typing,5,20
992,keyboard-typing,5,25
993,keyboard-typing,5,25
994,keyboard-typing,5,15
995,keyboard-typing,5,25
996,keyboard-typing,5,40
997,keyboard-typing,5,15
998,keyboard-typing,5,15
999,keyboard-typing,5,15
1000,keyboard-typing,5,15
1001,keyboard-typing,5,15
1002,keyboard-typing,5,15
1003,keyboard-typing,5,15
1004,keyboard-typing,5,15
1005,keyboard-typing,5,15
1006,keyboard-typing,5,15
1007,keyboard-typing,5,15
1008,keyboard-typing,5,15
1009,TP_keyboard-typing_to_rest-1,5,15
1010,TP_keyboard-typing_to_rest-1,5,40
1011,TP_keyboard-typing_to_rest-1,5,40
1012,TP_keyboard-typing_to_rest-1,5,35
1013,TP_keyboard-typing_to_rest-1,5,20
1014,TP_keyboard-typing_to_rest-1,5,15
1015,TP_keyboard-typing_to_rest-1,5,25
1016,TP_keyboard-typing_to_rest-1,5,40
1017,rest-1,5,35
1018,rest-1,5,35
1019,rest-1,5,20
1020,rest-1,5,20
1021,rest-1,5,15
1022,rest-1,5,15
1023,rest-1,5,15
1024,rest-1,5,35
1025,rest-1,5,35
1026,rest-1,5,35
1027,rest-1,5,40
1028,rest-1,5,30
1029,rest-1,5,30
1030,rest-1,5,35
1031,rest-1,5,40
1032,rest-1,5,15
1033,rest-1,5,35
1034,rest-1,5,30
1035,rest-1,5,15
1036,rest-1,5,35
1037,rest-1,5,30
1038,rest-1,5,15
1039,rest-1,5,30
1040,rest-1,5,35
1041,rest-1,5,20
1042,rest-1,5,30
1043,rest-1,5,15
